I,Q
-0.717403,-0.72142
-0.720713,-0.706013
-0.672619,-0.722408
-0.68107,0.701449
-0.688997,-0.70508
0.705838,-0.721027
0.706694,-0.729509
0.67689,-0.704643
-0.705455,-0.715358
0.728347,-0.707248
-0.675112,-0.70413
0.693224,0.715358
-0.692282,-0.717859
0.714123,0.677014
0.699487,0.708166
0.714484,-0.70804
0.691767,-0.72654
-0.720343,0.707355
0.686627,-0.738629
0.701541,0.706171
-0.750366,0.700657
-0.716317,-0.738582
-0.722923,-0.704346
0.700593,0.707949
-0.711187,-0.68166
0.688705,-0.681951
-0.707981,0.661761
-0.676538,0.696033
-0.694306,0.740526
0.697566,0.742539
0.684455,-0.710814
0.701837,0.709304
-0.699651,0.723685
0.712255,0.737023
0.707835,0.700752
-0.687683,0.73496
0.73676,-0.678636
-0.695811,-0.716881
0.70369,0.694332
-0.708017,0.707854
0.730035,0.665093
0.712912,0.727246
0.675706,-0.71086
-0.681822,-0.699866
-0.738992,0.725684
-0.697164,0.662788
-0.688025,-0.71115
0.734572,0.702957
-0.717599,0.713351
0.699598,0.734969
0.689188,-0.747531
0.758874,-0.70646
0.725574,0.70721
-0.713495,0.709843
0.690905,0.699279
0.704856,-0.735177
0.72811,-0.706325
0.714292,-0.72351
-0.701286,-0.716077
0.728105,-0.711418
0.743409,0.679295
-0.76123,0.713497
-0.698805,0.727628
0.72193,-0.733536
-0.715267,0.686216
0.682581,-0.706454
0.715153,0.713668
-0.715064,-0.658873
0.682326,0.725966
-0.668609,-0.701387
-0.697373,0.721689
0.699038,0.697387
0.716954,-0.715258
0.692336,0.726251
-0.710135,-0.717662
0.684931,0.689848
-0.675697,0.696048
0.703897,0.700693
-0.669361,-0.741809
-0.758978,-0.657505
-0.739958,-0.738134
0.723974,-0.700664
0.664857,0.717797
0.688351,-0.701002
-0.690277,0.717954
-0.728896,-0.736126
0.709948,-0.686285
-0.687879,0.727208
-0.669192,-0.719581
0.681946,-0.719164
-0.69956,-0.693871
-0.692328,0.716624
0.712737,0.658756
-0.702359,-0.705645
0.720344,-0.684118
-0.731161,-0.761418
0.701341,0.671079
-0.698267,-0.686309
-0.703358,0.727222
0.677534,0.74819
-0.697639,-0.751347
0.713521,-0.721729
-0.720691,-0.691427
0.727134,0.656906
-0.724305,0.694495
0.713427,-0.660939
-0.739716,-0.71444
0.689859,0.708801
0.749678,0.665885
0.691447,-0.700234
-0.708775,0.683108
-0.684426,-0.744921
0.709185,-0.717244
