I,Q
0.519946,-0.697105
-0.777481,-0.868474
0.684178,-0.461124
0.655896,-0.629809
-0.759087,-0.802603
0.574717,-0.806588
0.926283,0.767411
-0.695073,0.869842
-0.807169,0.49443
-0.806479,-0.516603
0.931384,0.599226
0.786086,0.793946
0.536878,0.581228
-0.436779,-0.776953
0.686354,-0.672579
-0.51887,-0.848645
0.869967,-0.975583
-0.898545,-0.46499
0.467753,-0.615443
1.065447,0.961875
-0.442936,-0.984857
-0.560487,1.196674
-0.38487,-0.709198
-0.900811,0.944395
-0.774869,0.571631
-0.89963,0.849687
1.003294,0.862857
-1.072422,0.808763
-0.93132,-0.571784
-0.694204,-0.820988
-0.510154,-0.90224
-0.659523,-0.298706
0.540964,0.568536
0.537737,0.756592
-0.490605,-0.829733
-0.492092,0.792952
0.909684,-0.614613
-0.645049,0.680023
0.422861,-0.821561
0.89464,0.71642
-0.50012,-0.543337
-1.045934,0.738621
-0.738604,-0.618072
-0.686712,-0.449039
-0.701614,-0.716373
-0.577726,-0.876134
0.847965,0.847382
-0.741468,-0.763125
-0.794151,0.992981
-0.261502,-0.728468
-0.537639,0.827658
0.666214,-0.484529
0.447501,-0.599229
0.84056,0.737069
0.661503,0.886475
0.754549,0.585021
0.682459,0.575556
-0.690192,0.649032
-0.857666,0.81497
-0.816389,-0.648625
-0.610928,-0.573362
-0.369057,-0.653636
-0.548486,0.576563
-0.539538,0.419666
1.045803,0.429475
0.640555,-0.636866
0.88088,-0.676012
0.825059,0.761623
-0.768069,0.99756
0.685356,0.82633
-0.567744,-0.574882
-0.391856,-0.76455
1.006047,0.673025
-0.538897,0.719561
0.370182,0.441011
-0.906584,-0.623058
0.504195,0.76688
0.441361,0.843923
-0.504538,0.782054
0.745318,-0.648242
-0.753238,1.008061
0.565223,0.773722
-0.621598,-0.4927
0.772644,-0.577387
0.674405,0.468543
-0.827076,0.483399
0.610433,0.813841
-0.820334,-0.907307
-0.54952,-0.577497
0.658665,-0.921498
0.646429,-0.843901
0.786401,-0.872774
-0.752959,0.742306
1.216172,-0.917119
0.523892,0.561875
0.51092,0.72256
0.674165,0.467863
-0.505768,0.855524
-0.644697,1.097451
0.77883,-0.39153
0.574795,1.081149
0.852371,0.697197
0.746382,0.499863
-0.688147,0.63942
0.495188,0.789824
0.701083,-0.839048
-0.543456,0.894093
0.6694,0.609969
-0.441549,-0.737402
0.751109,0.583205
0.942253,-0.785197
-0.662371,-0.777813
-0.558669,-0.739727
-0.631721,0.864788
1.024382,0.819581
-0.602925,-0.951462
0.56845,-1.003353
-0.52858,-0.864485
-0.880354,-0.633819
0.771563,0.761558
-0.6149,-0.823556
0.427907,0.68385
-0.695768,0.559184
-0.572102,1.006364
-0.894222,-0.443233
-0.390542,-1.010638
-0.664693,0.724902
0.690032,-0.768528
-0.685569,-0.874753
0.650978,-0.725042
-0.737609,0.897118
0.658333,0.733977
0.811588,0.594319
-0.789373,0.61149
0.948167,-0.641994
-0.635613,0.688214
0.730944,-0.293112
-0.198199,0.760091
0.818849,0.459105
0.550987,0.906431
0.993625,-0.732029
0.584127,0.594015
-0.627955,0.691182
0.659207,0.408397
0.646515,0.921901
0.899663,0.737544
-0.450238,0.784888
-0.722309,0.751343
0.474659,-0.698299
0.701029,0.878587
-0.760567,-0.775097
-0.833294,-0.884951
0.635023,0.750268
0.611534,-0.57013
0.518776,0.59689
-0.318526,0.910176
0.7189,-0.415224
0.508734,-0.433886
-0.660798,-0.652751
0.709748,0.671507
-0.776696,-0.851414
-0.369913,0.41434
-0.513908,-0.591737
-0.697114,-0.612201
-0.633451,0.704343
-0.757605,-0.504702
0.684905,0.925385
-0.942975,0.741456
0.544154,0.80629
0.690516,0.629283
0.589175,0.573882
0.632831,0.693282
0.711948,0.61026
-0.640664,0.736067
-0.740753,-0.887855
-0.711178,0.706887
0.551628,0.596622
0.728084,0.574651
0.80056,0.499921
-0.500747,-0.679361
0.457805,-0.838487
0.662516,-0.377373
-0.79596,-0.641016
0.689048,1.132343
-0.384498,-0.705396
0.893341,0.322257
-0.66646,-0.637814
-1.042974,-0.658315
-0.813108,0.779863
0.5586,0.58189
-0.826868,0.572044
0.750711,-0.675669
-0.714356,-0.829898
-0.667288,0.877672
0.656403,-0.660617
0.811563,-0.778127
-0.673239,0.712035
0.641095,0.774053
0.746222,0.802508
-0.590518,0.649205
0.598628,-0.917746
0.563993,0.865758
0.796648,-0.896144
-0.653607,0.522603
-0.807329,-0.785893
0.617571,-0.796598
0.637336,0.605467
-0.575275,-0.717684
0.619209,-0.686503
-0.528275,0.798866
-0.552938,-0.796125
-0.57344,0.534426
-0.775576,0.678432
-0.81435,-0.766493
0.508408,0.790623
-0.652285,0.63039
-0.56792,0.816965
-0.877335,0.583327
-0.782445,-0.656686
-0.683993,-0.751727
-0.587933,-0.630995
0.870915,-0.669784
-0.793437,-0.635361
0.526031,-0.729138
-0.713008,-0.601952
0.494278,0.885177
0.396581,-0.863456
-0.759395,-0.757822
0.630326,-0.783655
0.657371,0.632912
-0.625554,-0.765508
0.859762,-0.684669
-0.726502,-0.888497
-0.561449,0.987032
0.739768,-1.016685
0.614684,0.695325
-1.114294,0.526053
