TimeStamp,ECG,PPG,
21:35:57,-8.0,-17330.0,0.0
21:35:57,-3.0,-17364.0,0.0
21:35:57,1.0,-17459.0,0.0
21:35:57,-3.0,-17384.0,0.0
21:35:57,-4.0,-17346.0,0.0
21:35:57,-3.0,-17271.0,0.0
21:35:57,-12.0,-17224.0,0.0
21:35:57,-24.0,-17267.0,0.0
21:35:57,-28.0,-17239.0,0.0
21:35:57,-23.0,-17215.0,0.0
21:35:57,-17.0,-17225.0,0.0
21:35:57,-13.0,-17259.0,0.0
21:35:57,-12.0,-17220.0,0.0
21:35:57,-14.0,-17195.0,0.0
21:35:57,-17.0,-17209.0,0.0
21:35:57,-17.0,-17155.0,0.0
21:35:57,-10.0,-17178.0,0.0
21:35:57,-7.0,-17204.0,0.0
21:35:57,-11.0,-17132.0,0.0
21:35:57,-11.0,-17110.0,0.0
21:35:57,-7.0,-17068.0,0.0
21:35:57,-6.0,-17080.0,0.0
21:35:57,-7.0,-17087.0,0.0
21:35:57,-7.0,-17122.0,0.0
21:35:57,-10.0,-17104.0,0.0
21:35:57,-15.0,-17089.0,0.0
21:35:57,-14.0,-17100.0,0.0
21:35:57,-7.0,-17095.0,0.0
21:35:57,-4.0,-16976.0,0.0
21:35:57,-3.0,-17078.0,0.0
21:35:57,-3.0,-17048.0,0.0
21:35:57,-5.0,-16987.0,0.0
21:35:57,-6.0,-17047.0,0.0
21:35:57,-5.0,-16995.0,0.0
21:35:57,-4.0,-17027.0,0.0
21:35:57,-3.0,-17029.0,0.0
21:35:57,-3.0,-17052.0,0.0
21:35:57,-6.0,-17094.0,0.0
21:35:57,-9.0,-17113.0,0.0
21:35:57,-7.0,-16998.0,0.0
21:35:57,-5.0,-16773.0,0.0
21:35:57,-6.0,-16692.0,0.0
21:35:57,-6.0,-16718.0,0.0
21:35:57,-5.0,-16724.0,0.0
21:35:57,-5.0,-16729.0,0.0
21:35:57,-3.0,-16703.0,0.0
21:35:57,-3.0,-16791.0,0.0
21:35:57,-4.0,-16778.0,0.0
21:35:57,-3.0,-16750.0,0.0
21:35:57,-1.0,-16800.0,0.0
21:35:57,-4.0,-16734.0,0.0
21:35:57,-6.0,-16765.0,0.0
21:35:57,-2.0,-16770.0,0.0
21:35:58,0.0,-16744.0,0.0
21:35:58,-2.0,-16769.0,0.0
21:35:58,-3.0,-16780.0,0.0
21:35:58,-1.0,-16810.0,0.0
21:35:58,0.0,-16857.0,0.0
21:35:58,-1.0,-16843.0,0.0
21:35:58,-2.0,-16809.0,0.0
21:35:58,-2.0,-16745.0,0.0
21:35:58,-1.0,-16782.0,0.0
21:35:58,-2.0,-16770.0,0.0
21:35:58,-1.0,-16740.0,0.0
21:35:58,-1.0,-16755.0,0.0
21:35:58,-2.0,-16820.0,0.0
21:35:58,-1.0,-16790.0,0.0
21:35:58,1.0,-16850.0,0.0
21:35:58,-2.0,-16864.0,0.0
21:35:58,-3.0,-16844.0,0.0
21:35:58,2.0,-16739.0,0.0
21:35:58,1.0,-16829.0,0.0
21:35:58,-5.0,-16856.0,0.0
21:35:58,-2.0,-16872.0,0.0
21:35:58,4.0,-16870.0,0.0
21:35:58,0.0,-16831.0,0.0
21:35:58,-6.0,-16932.0,0.0
21:35:58,-2.0,-16945.0,0.0
21:35:58,13.0,-16850.0,0.0
21:35:58,34.0,-16932.0,0.0
21:35:58,39.0,-16925.0,0.0
21:35:58,1.0,-16925.0,0.0
21:35:58,-54.0,-16918.0,0.0
21:35:58,-72.0,-16881.0,0.0
21:35:58,-54.0,-16884.0,0.0
21:35:58,-38.0,-16927.0,0.0
21:35:58,-28.0,-16925.0,0.0
21:35:58,-14.0,-16900.0,0.0
21:35:58,-3.0,-16898.0,0.0
21:35:58,1.0,-16904.0,0.0
21:35:58,5.0,-16868.0,0.0
21:35:58,9.0,-16980.0,0.0
21:35:58,9.0,-16955.0,0.0
21:35:58,10.0,-16873.0,0.0
21:35:58,12.0,-16924.0,0.0
21:35:58,11.0,-16952.0,0.0
21:35:58,13.0,-16958.0,0.0
21:35:58,15.0,-16936.0,0.0
21:35:58,13.0,-16963.0,0.0
21:35:58,13.0,-17098.0,0.0
21:35:58,16.0,-17067.0,0.0
21:35:58,16.0,-16974.0,0.0
21:35:58,12.0,-17069.0,0.0
21:35:58,14.0,-17039.0,0.0
21:35:58,21.0,-17000.0,0.0
21:35:58,23.0,-17002.0,0.0
21:35:58,23.0,-17009.0,0.0
21:35:58,24.0,-17018.0,0.0
21:35:58,26.0,-17022.0,0.0
21:35:58,27.0,-17099.0,0.0
21:35:58,28.0,-17073.0,0.0
21:35:58,29.0,-17107.0,0.0
21:35:58,31.0,-17104.0,0.0
21:35:58,31.0,-17038.0,0.0
21:35:58,29.0,-17083.0,0.0
21:35:58,29.0,-17042.0,0.0
21:35:58,28.0,-17064.0,0.0
21:35:58,23.0,-17105.0,0.0
21:35:58,20.0,-17084.0,0.0
21:35:58,27.0,-17160.0,0.0
21:35:58,33.0,-17136.0,0.0
21:35:58,26.0,-17050.0,0.0
21:35:58,16.0,-17129.0,0.0
21:35:58,12.0,-17092.0,0.0
21:35:58,7.0,-17137.0,0.0
21:35:58,4.0,-17145.0,0.0
21:35:58,4.0,-17102.0,0.0
21:35:58,0.0,-17130.0,0.0
21:35:58,-7.0,-17123.0,0.0
21:35:58,-4.0,-17083.0,0.0
21:35:58,2.0,-17028.0,0.0
21:35:58,1.0,-17115.0,0.0
21:35:58,-1.0,-17210.0,0.0
21:35:58,-1.0,-17184.0,0.0
21:35:58,-3.0,-17042.0,0.0
21:35:58,-5.0,-16945.0,0.0
21:35:58,0.0,-16980.0,0.0
21:35:58,2.0,-17188.0,0.0
21:35:58,-4.0,-17282.0,0.0
21:35:58,-5.0,-17208.0,0.0
21:35:58,0.0,-17055.0,0.0
21:35:58,0.0,-17012.0,0.0
21:35:58,-2.0,-17193.0,0.0
21:35:58,-2.0,-17141.0,0.0
21:35:58,-2.0,-17026.0,0.0
21:35:58,-4.0,-17082.0,0.0
21:35:58,-3.0,-17077.0,0.0
21:35:58,-4.0,-17091.0,0.0
21:35:58,-7.0,-17006.0,0.0
21:35:58,-8.0,-17099.0,0.0
21:35:58,-5.0,-17246.0,0.0
21:35:58,-5.0,-17236.0,0.0
21:35:58,-10.0,-17421.0,0.0
21:35:58,-12.0,-17512.0,0.0
21:35:58,-7.0,-17516.0,0.0
21:35:58,-5.0,-17482.0,0.0
21:35:58,-8.0,-17463.0,0.0
21:35:58,-6.0,-17505.0,0.0
21:35:58,0.0,-17483.0,0.0
21:35:58,-2.0,-17522.0,0.0
21:35:58,-7.0,-17495.0,0.0
21:35:58,-7.0,-17495.0,0.0
21:35:58,-5.0,-17500.0,0.0
21:35:58,-4.0,-17442.0,0.0
21:35:58,-2.0,-17468.0,0.0
21:35:58,-1.0,-17525.0,0.0
21:35:58,-3.0,-17498.0,0.0
21:35:58,-3.0,-17499.0,0.0
21:35:58,-1.0,-17498.0,0.0
21:35:58,-2.0,-17476.0,0.0
21:35:58,-5.0,-17424.0,0.0
21:35:58,-8.0,-17593.0,0.0
21:35:58,-8.0,-17604.0,0.0
21:35:58,-6.0,-17508.0,0.0
21:35:58,-5.0,-17521.0,0.0
21:35:58,-6.0,-17607.0,0.0
21:35:58,-5.0,-17711.0,0.0
21:35:59,-4.0,-17582.0,0.0
21:35:59,-8.0,-17532.0,0.0
21:35:59,-9.0,-17568.0,0.0
21:35:59,-3.0,-17579.0,0.0
21:35:59,-1.0,-17544.0,0.0
21:35:59,-4.0,-17630.0,0.0
21:35:59,-5.0,-17619.0,0.0
21:35:59,-2.0,-17581.0,0.0
21:35:59,-3.0,-17594.0,0.0
21:35:59,-3.0,-17610.0,0.0
21:35:59,-1.0,-17617.0,0.0
21:35:59,-2.0,-17546.0,0.0
21:35:59,-4.0,-17610.0,0.0
21:35:59,-3.0,-17637.0,0.0
21:35:59,-1.0,-17594.0,0.0
21:35:59,-2.0,-17615.0,0.0
21:35:59,-2.0,-17649.0,0.0
21:35:59,-2.0,-17690.0,0.0
21:35:59,-2.0,-17692.0,0.0
21:35:59,-2.0,-17647.0,0.0
21:35:59,-2.0,-17734.0,0.0
21:35:59,-3.0,-17682.0,0.0
21:35:59,-3.0,-17685.0,0.0
21:35:59,-2.0,-17671.0,0.0
21:35:59,-3.0,-17767.0,0.0
21:35:59,-1.0,-17766.0,0.0
21:35:59,-1.0,-17590.0,0.0
21:35:59,-5.0,-17655.0,0.0
21:35:59,-4.0,-17720.0,0.0
21:35:59,1.0,-17686.0,0.0
21:35:59,-2.0,-17714.0,0.0
21:35:59,-6.0,-17679.0,0.0
21:35:59,1.0,-17716.0,0.0
21:35:59,5.0,-17710.0,0.0
21:35:59,-2.0,-17633.0,0.0
21:35:59,-3.0,-17706.0,0.0
21:35:59,2.0,-17742.0,0.0
21:35:59,10.0,-17784.0,0.0
21:35:59,29.0,-17754.0,0.0
21:35:59,38.0,-17709.0,0.0
21:35:59,-4.0,-17842.0,0.0
21:35:59,-65.0,-17779.0,0.0
21:35:59,-76.0,-17795.0,0.0
21:35:59,-45.0,-17780.0,0.0
21:35:59,-28.0,-17779.0,0.0
21:35:59,-25.0,-17750.0,0.0
21:35:59,-9.0,-17720.0,0.0
21:35:59,6.0,-17782.0,0.0
21:35:59,5.0,-17770.0,0.0
21:35:59,5.0,-17864.0,0.0
21:35:59,9.0,-17911.0,0.0
21:35:59,8.0,-17799.0,0.0
21:35:59,6.0,-17797.0,0.0
21:35:59,7.0,-17820.0,0.0
21:35:59,3.0,-17779.0,0.0
21:35:59,-6.0,-17792.0,0.0
21:35:59,-9.0,-17717.0,0.0
21:35:59,-3.0,-17728.0,0.0
21:35:59,2.0,-17753.0,0.0
21:35:59,4.0,-17884.0,0.0
21:35:59,6.0,-17797.0,0.0
21:35:59,8.0,-17816.0,0.0
21:35:59,7.0,-17832.0,0.0
21:35:59,9.0,-17762.0,0.0
21:35:59,14.0,-17702.0,0.0
21:35:59,17.0,-17745.0,0.0
21:35:59,18.0,-17672.0,0.0
21:35:59,20.0,-17765.0,0.0
21:35:59,22.0,-17769.0,0.0
21:35:59,24.0,-17763.0,0.0
21:35:59,26.0,-17785.0,0.0
21:35:59,27.0,-17757.0,0.0
21:35:59,27.0,-17780.0,0.0
21:35:59,28.0,-17792.0,0.0
21:35:59,28.0,-17830.0,0.0
21:35:59,25.0,-17885.0,0.0
21:35:59,22.0,-17699.0,0.0
21:35:59,21.0,-17775.0,0.0
21:35:59,14.0,-17840.0,0.0
21:35:59,8.0,-17757.0,0.0
21:35:59,6.0,-17724.0,0.0
21:35:59,4.0,-17745.0,0.0
21:35:59,-1.0,-17806.0,0.0
21:35:59,-4.0,-17781.0,0.0
21:35:59,-4.0,-17802.0,0.0
21:35:59,-5.0,-17780.0,0.0
21:35:59,-7.0,-17755.0,0.0
21:35:59,-7.0,-17699.0,0.0
21:35:59,-6.0,-17467.0,0.0
21:35:59,-6.0,-17450.0,0.0
21:35:59,-5.0,-17440.0,0.0
21:35:59,-5.0,-17409.0,0.0
21:35:59,-4.0,-17475.0,0.0
21:35:59,-4.0,-17460.0,0.0
21:35:59,-5.0,-17467.0,0.0
21:35:59,-4.0,-17477.0,0.0
21:35:59,-3.0,-17455.0,0.0
21:35:59,-3.0,-17562.0,0.0
21:35:59,-3.0,-17489.0,0.0
21:35:59,-2.0,-17445.0,0.0
21:35:59,-3.0,-17527.0,0.0
21:35:59,-4.0,-17444.0,0.0
21:35:59,-1.0,-17511.0,0.0
21:35:59,-3.0,-17454.0,0.0
21:35:59,-7.0,-17440.0,0.0
21:35:59,-5.0,-17434.0,0.0
21:35:59,-1.0,-17459.0,0.0
21:35:59,-2.0,-17460.0,0.0
21:35:59,-3.0,-17452.0,0.0
21:35:59,-3.0,-17555.0,0.0
21:35:59,-6.0,-17587.0,0.0
21:35:59,-6.0,-17455.0,0.0
21:35:59,-2.0,-17417.0,0.0
21:35:59,-5.0,-17433.0,0.0
21:35:59,-9.0,-17382.0,0.0
21:35:59,-4.0,-17389.0,0.0
21:35:59,0.0,-17439.0,0.0
21:35:59,-4.0,-17447.0,0.0
21:35:59,-8.0,-17434.0,0.0
21:35:59,-7.0,-17364.0,0.0
21:35:59,-4.0,-17356.0,0.0
21:35:59,-2.0,-17325.0,0.0
21:35:59,-1.0,-17394.0,0.0
21:35:59,0.0,-17380.0,0.0
21:35:59,-1.0,-17402.0,0.0
21:36:00,-3.0,-17489.0,0.0
21:36:00,-2.0,-17300.0,0.0
21:36:00,-1.0,-17344.0,0.0
21:36:00,-6.0,-17399.0,0.0
21:36:00,-11.0,-17398.0,0.0
21:36:00,-8.0,-17376.0,0.0
21:36:00,-3.0,-17344.0,0.0
21:36:00,-3.0,-17349.0,0.0
21:36:00,-3.0,-17329.0,0.0
21:36:00,-3.0,-17351.0,0.0
21:36:00,-3.0,-17325.0,0.0
21:36:00,-2.0,-17269.0,0.0
21:36:00,2.0,-17342.0,0.0
21:36:00,3.0,-17376.0,0.0
21:36:00,-3.0,-17445.0,0.0
21:36:00,-6.0,-17422.0,0.0
21:36:00,-5.0,-17316.0,0.0
21:36:00,-3.0,-17445.0,0.0
21:36:00,-3.0,-17356.0,0.0
21:36:00,-3.0,-17356.0,0.0
21:36:00,-2.0,-17381.0,0.0
21:36:00,-2.0,-17398.0,0.0
21:36:00,-3.0,-17420.0,0.0
21:36:00,-2.0,-17369.0,0.0
21:36:00,-2.0,-17332.0,0.0
21:36:00,-2.0,-17304.0,0.0
21:36:00,-2.0,-17395.0,0.0
21:36:00,-1.0,-17378.0,0.0
21:36:00,-2.0,-17313.0,0.0
21:36:00,-6.0,-17267.0,0.0
21:36:00,-5.0,-17306.0,0.0
21:36:00,1.0,-17308.0,0.0
21:36:00,2.0,-17390.0,0.0
21:36:00,-1.0,-17426.0,0.0
21:36:00,-2.0,-17370.0,0.0
21:36:00,-1.0,-17395.0,0.0
21:36:00,-1.0,-17318.0,0.0
21:36:00,-1.0,-17316.0,0.0
21:36:00,2.0,-17322.0,0.0
21:36:00,5.0,-17265.0,0.0
21:36:00,2.0,-17456.0,0.0
21:36:00,2.0,-17383.0,0.0
21:36:00,14.0,-17330.0,0.0
21:36:00,24.0,-17423.0,0.0
21:36:00,20.0,-17424.0,0.0
21:36:00,13.0,-17415.0,0.0
21:36:00,12.0,-17369.0,0.0
21:36:00,11.0,-17413.0,0.0
21:36:00,10.0,-17356.0,0.0
21:36:00,10.0,-17353.0,0.0
21:36:00,8.0,-17362.0,0.0
21:36:00,5.0,-17465.0,0.0
21:36:00,6.0,-17433.0,0.0
21:36:00,5.0,-17284.0,0.0
21:36:00,-3.0,-17352.0,0.0
21:36:00,-2.0,-17322.0,0.0
21:36:00,5.0,-17165.0,0.0
21:36:00,3.0,-17200.0,0.0
21:36:00,1.0,-17382.0,0.0
21:36:00,4.0,-17364.0,0.0
21:36:00,5.0,-17317.0,0.0
21:36:00,17.0,-17280.0,0.0
21:36:00,38.0,-17275.0,0.0
21:36:00,23.0,-17309.0,0.0
21:36:00,-35.0,-17327.0,0.0
21:36:00,-74.0,-17331.0,0.0
21:36:00,-64.0,-17262.0,0.0
21:36:00,-40.0,-17260.0,0.0
21:36:00,-26.0,-17245.0,0.0
21:36:00,-14.0,-17165.0,0.0
21:36:00,-3.0,-17180.0,0.0
21:36:00,0.0,-17187.0,0.0
21:36:00,-1.0,-17297.0,0.0
21:36:00,3.0,-17379.0,0.0
21:36:00,8.0,-17129.0,0.0
21:36:00,9.0,-17417.0,0.0
21:36:00,8.0,-17472.0,0.0
21:36:00,11.0,-17600.0,0.0
21:36:00,10.0,-17588.0,0.0
21:36:00,2.0,-17415.0,0.0
21:36:00,2.0,-17497.0,0.0
21:36:00,15.0,-17439.0,0.0
21:36:00,22.0,-17463.0,0.0
21:36:00,16.0,-17461.0,0.0
21:36:00,14.0,-17434.0,0.0
21:36:00,19.0,-17465.0,0.0
21:36:00,19.0,-17387.0,0.0
21:36:00,19.0,-17407.0,0.0
21:36:00,24.0,-17397.0,0.0
21:36:00,26.0,-17447.0,0.0
21:36:00,26.0,-17472.0,0.0
21:36:00,29.0,-17415.0,0.0
21:36:00,31.0,-17447.0,0.0
21:36:00,27.0,-17401.0,0.0
21:36:00,26.0,-17416.0,0.0
21:36:00,32.0,-17435.0,0.0
21:36:00,38.0,-17417.0,0.0
21:36:00,39.0,-17453.0,0.0
21:36:00,34.0,-17420.0,0.0
21:36:00,31.0,-17404.0,0.0
21:36:00,28.0,-17388.0,0.0
21:36:00,22.0,-17375.0,0.0
21:36:00,16.0,-17450.0,0.0
21:36:00,13.0,-17476.0,0.0
21:36:00,7.0,-17457.0,0.0
21:36:00,-4.0,-17344.0,0.0
21:36:00,-7.0,-17320.0,0.0
21:36:00,-1.0,-17352.0,0.0
21:36:00,0.0,-17385.0,0.0
21:36:00,-4.0,-17362.0,0.0
21:36:00,-5.0,-17345.0,0.0
21:36:00,-5.0,-17295.0,0.0
21:36:00,-10.0,-17266.0,0.0
21:36:00,-13.0,-17300.0,0.0
21:36:00,-8.0,-17294.0,0.0
21:36:00,-2.0,-17331.0,0.0
21:36:00,-2.0,-17300.0,0.0
21:36:00,-4.0,-17295.0,0.0
21:36:00,-4.0,-17391.0,0.0
21:36:00,-6.0,-17457.0,0.0
21:36:00,-9.0,-17450.0,0.0
21:36:00,-9.0,-17290.0,0.0
21:36:00,-6.0,-17240.0,0.0
21:36:00,-6.0,-17256.0,0.0
21:36:00,-6.0,-17230.0,0.0
21:36:01,-3.0,-17264.0,0.0
21:36:01,-4.0,-17210.0,0.0
21:36:01,-6.0,-17257.0,0.0
21:36:01,-4.0,-17245.0,0.0
21:36:01,-4.0,-17311.0,0.0
21:36:01,-9.0,-17206.0,0.0
21:36:01,-12.0,-17190.0,0.0
21:36:01,-7.0,-17219.0,0.0
21:36:01,-2.0,-17247.0,0.0
21:36:01,-3.0,-17172.0,0.0
21:36:01,-3.0,-17174.0,0.0
21:36:01,-1.0,-17174.0,0.0
21:36:01,-3.0,-17165.0,0.0
21:36:01,-8.0,-17132.0,0.0
21:36:01,-9.0,-17163.0,0.0
21:36:01,-7.0,-17153.0,0.0
21:36:01,-6.0,-17107.0,0.0
21:36:01,-6.0,-17121.0,0.0
21:36:01,-5.0,-17085.0,0.0
21:36:01,-4.0,-17076.0,0.0
21:36:01,-2.0,-17157.0,0.0
21:36:01,1.0,-17083.0,0.0
21:36:01,-1.0,-17091.0,0.0
21:36:01,-4.0,-17102.0,0.0
21:36:01,-2.0,-17169.0,0.0
21:36:01,0.0,-17211.0,0.0
21:36:01,-3.0,-17068.0,0.0
21:36:01,-5.0,-17099.0,0.0
21:36:01,-4.0,-17090.0,0.0
21:36:01,-12.0,-17114.0,0.0
21:36:01,-25.0,-17147.0,0.0
21:36:01,-29.0,-17077.0,0.0
21:36:01,-25.0,-17152.0,0.0
21:36:01,-20.0,-17073.0,0.0
21:36:01,-15.0,-17118.0,0.0
21:36:01,-12.0,-17146.0,0.0
21:36:01,-12.0,-17102.0,0.0
21:36:01,-10.0,-17078.0,0.0
21:36:01,-9.0,-17101.0,0.0
21:36:01,-9.0,-17084.0,0.0
21:36:01,-8.0,-17059.0,0.0
21:36:01,-7.0,-17110.0,0.0
21:36:01,-7.0,-17129.0,0.0
21:36:01,-7.0,-17068.0,0.0
21:36:01,-7.0,-17055.0,0.0
21:36:01,-6.0,-17162.0,0.0
21:36:01,-4.0,-17150.0,0.0
21:36:01,-3.0,-17191.0,0.0
21:36:01,-3.0,-17180.0,0.0
21:36:01,-2.0,-17082.0,0.0
21:36:01,-3.0,-17138.0,0.0
21:36:01,-4.0,-17057.0,0.0
21:36:01,-2.0,-17047.0,0.0
21:36:01,0.0,-17054.0,0.0
21:36:01,-3.0,-17183.0,0.0
21:36:01,-4.0,-17271.0,0.0
21:36:01,-2.0,-17070.0,0.0
21:36:01,-4.0,-17153.0,0.0
21:36:01,-5.0,-17155.0,0.0
21:36:01,-1.0,-17096.0,0.0
21:36:01,2.0,-17115.0,0.0
21:36:01,1.0,-17056.0,0.0
21:36:01,3.0,-16949.0,0.0
21:36:01,2.0,-16840.0,0.0
21:36:01,-2.0,-16930.0,0.0
21:36:01,-2.0,-16899.0,0.0
21:36:01,1.0,-16865.0,0.0
21:36:01,1.0,-16882.0,0.0
21:36:01,1.0,-16920.0,0.0
21:36:01,3.0,-16913.0,0.0
21:36:01,10.0,-16950.0,0.0
21:36:01,29.0,-16864.0,0.0
21:36:01,37.0,-16951.0,0.0
21:36:01,-2.0,-16939.0,0.0
21:36:01,-58.0,-16885.0,0.0
21:36:01,-71.0,-16854.0,0.0
21:36:01,-52.0,-16808.0,0.0
21:36:01,-40.0,-16933.0,0.0
21:36:01,-30.0,-16952.0,0.0
21:36:01,-14.0,-16845.0,0.0
21:36:01,-4.0,-16911.0,0.0
