I,Q
-0.739021,0.821045
-0.580531,-0.77401
0.593903,0.434626
-0.479287,-0.751423
0.490251,-0.863701
0.558615,0.775867
0.887587,0.643107
0.71295,-0.525531
-0.605433,0.633451
0.726902,0.732499
-0.560173,0.816863
-0.717093,0.674604
-0.874821,0.566956
-0.680042,-0.510059
0.708211,-0.786235
0.703406,0.981825
0.935087,-0.627011
0.70423,0.366227
1.032097,0.607683
0.651415,0.739304
-0.685311,-1.04879
-0.686708,0.658545
-0.792724,0.865365
-0.752028,0.608801
0.768888,-1.001686
-1.191622,-0.644163
0.736402,1.146413
-0.847367,0.603863
-0.656005,-0.630313
-0.787276,-0.893942
1.158372,0.559423
-0.536734,-0.875533
-0.605378,-0.675609
-0.630284,0.631214
0.594236,-0.489979
-0.718759,-0.662141
-0.66286,0.7142
0.547484,-0.734651
0.567753,0.508991
0.68049,-0.866123
0.392263,0.815398
0.888211,0.202376
-0.941212,0.438845
0.784192,-0.782063
0.628267,0.910575
0.819854,0.693652
-0.609506,0.753702
0.366625,-0.933811
-0.233428,-0.608973
-0.608401,0.746185
0.69694,-0.700511
-0.635081,0.842474
0.551073,-0.378603
-0.593183,0.576701
-0.731412,0.721533
0.757437,-0.846378
0.916323,0.680814
-0.714119,-0.578277
0.408298,0.809517
0.626992,0.628531
-0.777512,0.514806
-0.481265,0.759864
-0.258268,-1.001426
-0.772298,-0.874598
-0.928527,-0.66944
-0.619923,-0.545672
-0.745421,-0.503604
0.653486,-0.692049
-0.736458,0.65579
0.553472,-0.584243
-0.602098,0.592007
-0.73899,-1.030489
-0.615727,0.41326
-0.736294,-0.551318
-0.889593,-0.724035
-0.740096,0.413611
0.615465,-1.014718
0.782616,-1.13564
-0.569056,-0.766825
-0.806506,0.660023
0.707785,0.628867
-0.290524,-0.643377
0.880925,-0.534141
0.858573,0.415709
0.650967,-0.659837
-0.575712,0.681649
0.630144,0.405526
0.674288,-0.546674
-0.830705,0.555232
0.865732,0.590171
