I,Q
-0.781801,0.536079
-0.719949,-0.684628
0.744576,0.730981
0.66793,0.720287
0.637093,-0.862321
0.840431,-0.627225
-0.766765,-0.764421
-0.722324,-0.669298
0.669152,-0.751648
-0.678366,-0.773072
-0.595166,0.648242
0.803979,-0.816988
-0.694364,0.606402
-0.652508,0.695827
-0.653089,0.798207
-0.735971,0.725096
0.666621,-0.649815
0.873316,-0.743833
0.652094,-0.736448
-0.685995,0.738509
0.690632,0.798163
0.713937,0.677986
0.740994,-0.665343
0.714498,0.712203
0.729636,0.693112
-0.629675,-0.720567
0.738481,0.586201
-0.728213,0.671171
0.672009,0.777821
0.7236,-0.78773
0.685399,-0.683468
0.686558,0.584156
0.702489,0.62327
-0.633323,0.614221
0.662302,-0.628365
-0.660151,0.700404
-0.747634,0.762979
-0.737895,0.784177
-0.631018,-0.861861
0.888783,0.678615
-0.793156,0.691992
0.68392,-0.666241
0.753551,-0.654225
0.717541,0.724899
-0.651794,-0.66698
0.774338,0.649247
-0.736292,0.620538
0.748352,-0.734424
-0.650916,0.738234
-0.671758,0.79317
-0.667738,0.750199
0.713647,0.736508
0.646453,0.739041
0.751094,0.652895
0.623395,0.773415
0.713173,-0.749628
0.675368,0.729297
-0.695732,-0.617336
-0.703492,-0.70272
0.75586,0.745339
0.583252,0.759162
0.725028,-0.75517
0.706497,-0.688807
-0.738612,-0.714051
0.713576,0.647332
-0.718313,-0.659637
0.736458,-0.618511
-0.764967,-0.692918
0.715061,-0.720741
0.810494,-0.6819
-0.762138,0.658076
0.718193,0.624611
-0.733564,-0.699463
-0.7761,-0.675986
0.732631,0.738668
-0.668744,-0.644361
-0.757798,0.76336
0.664739,0.764303
0.801615,-0.736713
-0.762305,-0.71966
-0.728444,-0.675641
-0.734685,0.6724
0.736333,-0.68147
0.789077,0.582431
-0.682255,0.680237
0.668435,-0.686301
0.664696,0.65715
-0.609481,-0.737457
0.693552,0.682927
-0.692363,-0.641012
0.640001,-0.64851
0.640614,-0.716488
-0.742061,-0.620929
-0.748576,-0.718394
-0.647803,-0.717453
0.605481,0.763191
0.664174,-0.647882
-0.678253,-0.695778
0.657244,0.669423
-0.715103,0.802518
0.640359,0.682514
0.750056,-0.65191
0.60791,0.587634
-0.788858,-0.732902
0.695442,0.735578
-0.697895,-0.640017
-0.703887,0.676103
-0.761538,0.723974
-0.698667,0.727662
0.721696,-0.657608
0.60269,-0.701382
-0.673674,-0.709677
0.651583,0.713821
0.698551,0.628874
-0.672615,-0.735547
0.707732,0.703677
-0.750886,-0.685848
-0.635022,0.715942
-0.687087,0.633361
0.748895,0.778859
0.743606,-0.695153
-0.752379,-0.672344
0.722088,0.732347
-0.669466,-0.606793
0.740282,-0.64307
0.660562,-0.68086
-0.709641,-0.785226
-0.694917,-0.688326
-0.706657,0.719054
0.674254,0.740564
0.756739,0.676218
-0.727814,-0.588298
-0.666479,0.718438
0.697511,-0.590025
0.714694,0.698289
-0.782468,0.703617
-0.66754,0.66392
-0.724469,0.683528
-0.653461,0.71642
-0.661971,-0.590634
0.698254,0.698445
0.687122,0.732999
0.793796,-0.751695
-0.656494,-0.653372
0.689912,-0.678466
-0.675598,-0.774348
0.74422,0.6861
-0.74255,0.775865
-0.777024,-0.686349
-0.717717,-0.816849
0.74466,-0.741695
0.677387,0.688271
0.706199,0.670689
-0.688394,0.717604
0.714302,0.682973
0.682139,0.70734
-0.657212,0.773858
0.639923,0.725638
-0.735728,0.682713
0.662005,0.747393
0.760793,0.686904
0.769232,0.691449
0.668915,-0.727802
-0.636109,-0.710081
0.612359,-0.641098
-0.714931,-0.722666
-0.665328,-0.720931
-0.76531,-0.618931
-0.816728,0.75945
-0.669081,-0.712021
-0.675914,-0.782919
0.812402,0.635561
-0.713963,0.719743
0.721471,-0.714701
-0.6268,0.611142
-0.715014,0.634207
-0.65594,-0.701503
-0.694574,0.609789
0.678496,0.721422
-0.73118,0.702841
0.803964,0.634969
0.626226,0.78955
0.72585,0.659821
0.666634,0.668527
0.738287,-0.675945
0.768674,0.724854
-0.664898,0.663767
-0.687752,0.739523
-0.732097,0.704703
0.65404,-0.747665
-0.681418,-0.686211
-0.565741,0.753321
0.695555,-0.676258
0.753169,-0.757805
0.706822,-0.685143
-0.843384,0.584166
0.719061,0.628428
0.757402,0.613936
-0.691502,-0.685429
-0.565714,-0.746197
-0.70641,-0.695816
-0.732553,0.687482
0.682413,-0.729465
-0.763001,-0.6784
0.739859,-0.747049
0.609043,0.688337
0.683446,0.668875
-0.662957,0.703371
0.79207,-0.66714
0.627906,-0.794264
-0.685651,-0.739671
-0.69846,-0.689522
-0.716523,-0.757093
0.687857,0.722016
0.668664,0.629593
-0.607628,-0.742579
0.712062,0.629784
0.632729,-0.698534
0.656811,-0.744319
-0.761317,0.785193
0.617773,0.776574
0.813688,0.689999
0.672841,0.690841
-0.718781,-0.707017
0.747133,-0.696883
-0.716421,-0.667445
-0.740553,0.677062
0.677076,0.670098
0.687959,0.682599
-0.696579,-0.681815
0.722292,-0.78298
-0.712758,0.595398
0.609353,-0.674107
-0.707538,-0.772164
0.714225,0.803937
0.754457,-0.721607
-0.667358,0.730613
-0.734298,0.721321
-0.663703,0.740615
0.762587,0.655397
0.732701,0.686367
0.74175,-0.72684
0.662129,0.785294
0.686577,-0.677641
-0.70403,-0.744373
0.728831,0.71652
-0.644081,-0.565199
0.666939,-0.794283
0.636276,0.764334
0.703965,-0.722741
-0.750628,0.657008
0.682553,-0.603325
0.719103,-0.710685
0.723448,-0.783022
-0.549412,0.768807
-0.742232,-0.799641
0.691027,-0.599378
-0.719166,0.564841
0.684944,0.754017
-0.622354,0.892459
-0.693745,0.682643
-0.631668,-0.623912
-0.684698,-0.650241
-0.693926,-0.659991
0.573572,0.660466
0.617705,0.804374
0.688788,-0.680549
0.83467,0.651007
-0.670936,-0.653655
0.715724,-0.709795
-0.726592,-0.762959
-0.694004,-0.719323
0.736763,0.659932
-0.761813,0.74375
0.594276,0.783224
0.671005,-0.75752
-0.765504,0.75655
0.595968,-0.624083
-0.781105,-0.711772
0.731706,-0.682885
0.691532,-0.736653
0.764114,0.715919
-0.727739,0.646293
-0.675978,-0.693628
0.802772,-0.672102
-0.788932,-0.625472
-0.737175,0.702858
0.729299,0.632706
0.709587,-0.728579
0.685532,0.757739
0.666434,-0.712978
-0.766797,0.624976
0.705037,-0.768173
0.614973,-0.716736
0.62494,-0.776253
0.805091,-0.60739
-0.587969,-0.680043
0.714812,0.734617
0.612846,0.585006
0.866533,0.689308
-0.632303,-0.713481
-0.763526,-0.751209
-0.694126,0.630015
-0.744171,-0.677318
-0.693719,-0.660656
0.778799,0.686989
-0.63053,-0.708894
-0.676449,0.742602
-0.772301,0.704446
0.690842,0.751212
0.615277,0.728535
0.721032,-0.736461
-0.669787,0.78046
0.692757,0.714693
0.732945,-0.72184
-0.682983,0.71525
0.668209,-0.756949
-0.615368,-0.744288
-0.752537,-0.72958
-0.836849,0.734929
0.639722,0.770134
-0.690353,-0.590784
-0.753298,-0.684844
-0.74798,0.722207
-0.736851,0.715594
0.810856,-0.746176
0.631745,-0.806501
0.640464,-0.655909
0.769237,-0.647974
-0.740798,-0.686114
-0.697352,0.711684
-0.708235,-0.721503
0.714136,0.638948
-0.691625,0.737419
-0.636939,-0.790927
-0.59135,0.716351
-0.726035,0.68733
0.590942,0.762044
-0.800865,-0.564801
0.647712,0.589907
-0.576156,-0.722303
0.687266,-0.752095
0.672627,0.703777
0.712606,-0.779922
-0.652231,-0.753156
-0.770144,0.722903
0.721892,0.770305
0.667151,-0.661778
0.684106,-0.631557
-0.751422,0.728892
-0.806836,-0.723685
0.72721,0.649021
-0.723494,0.798073
0.650864,0.671206
0.778345,-0.664402
-0.783954,-0.702323
-0.72343,0.735814
0.742373,0.747911
0.722501,0.712718
-0.705157,0.709851
0.585736,-0.812983
0.555803,0.778119
0.644196,0.721803
-0.693384,0.662894
0.631859,-0.669709
0.679896,-0.717419
-0.648078,-0.631508
0.812959,-0.744357
0.755647,-0.71218
0.687832,-0.778012
0.637691,0.712976
0.709496,-0.763091
-0.692466,-0.684603
-0.773581,-0.737246
-0.713889,-0.693019
-0.66061,-0.697714
0.705898,0.738813
-0.717219,-0.754957
0.759639,0.764029
0.69103,-0.721404
0.722331,0.711285
-0.804332,-0.757842
0.6287,-0.747527
-0.707807,-0.705076
0.597713,0.839096
0.707385,-0.654152
-0.668706,-0.782949
0.671443,-0.721712
-0.715059,-0.601593
0.689311,0.595778
0.698334,-0.720497
-0.77046,0.709004
0.806273,0.676331
0.711699,-0.715659
0.709426,-0.736457
0.822676,0.751179
0.754393,-0.680333
-0.674958,-0.759776
0.743796,0.635957
0.664831,-0.733172
0.60689,0.768309
0.694453,-0.631393
-0.737982,-0.709404
-0.703136,-0.647666
-0.78574,-0.701904
-0.690453,0.764088
-0.757166,0.669452
0.75347,-0.583269
-0.699466,-0.634305
0.711851,0.712785
-0.698955,-0.675684
-0.630234,0.626207
-0.676211,0.669041
-0.696233,0.667567
0.771461,-0.719131
-0.644141,-0.804173
-0.666428,0.755842
-0.704564,-0.647572
0.723269,0.697832
0.744596,-0.724452
-0.679912,0.67993
-0.637418,0.646361
-0.675362,-0.706277
0.703075,0.731026
0.724149,-0.691501
-0.69189,0.781153
-0.801711,-0.717773
-0.662928,-0.719428
0.747912,0.748964
-0.769902,-0.749439
0.750044,0.654924
-0.705909,0.664292
0.682494,-0.727106
-0.708049,0.64757
-0.657505,-0.735239
0.659311,0.687982
0.715254,0.623843
-0.737796,-0.789111
-0.679924,-0.676207
0.716077,-0.67487
-0.771602,0.749998
0.679553,-0.754784
-0.697899,-0.715615
0.628392,0.805962
-0.795645,-0.669577
0.647993,-0.667031
0.781345,0.703534
0.699869,0.743168
0.689383,0.727187
-0.659139,-0.659496
0.724468,-0.750531
-0.702452,0.756589
0.744114,-0.813391
-0.675771,0.780561
0.798849,-0.688608
0.738201,0.712802
0.795847,-0.771426
-0.751215,-0.656672
-0.657194,-0.789902
-0.781518,-0.537943
-0.738046,0.580518
-0.691289,0.668063
0.597897,0.859273
0.746159,0.732175
0.7195,0.640684
0.719101,0.705135
0.794378,0.704535
0.626978,-0.683309
0.687323,-0.654487
0.698749,0.748792
-0.656891,-0.684242
0.739546,0.812301
0.734893,0.693925
-0.668438,0.72259
0.678599,0.689768
0.702746,0.68686
-0.729701,0.736517
-0.613041,-0.692947
-0.619435,-0.698885
0.710593,-0.724896
-0.697752,0.698191
0.720269,0.571648
0.8077,-0.695243
0.686915,-0.709634
0.631838,-0.719606
-0.764746,-0.703193
-0.728492,0.753777
-0.761023,0.62918
0.676731,-0.763284
0.803689,-0.693258
-0.701574,0.717619
-0.71324,-0.687693
0.761108,-0.777821
-0.75508,-0.724512
0.718184,0.763164
-0.772629,0.652656
-0.680325,0.748566
-0.703086,-0.673187
0.665594,-0.70453
-0.763863,-0.75594
0.647456,0.644029
0.680607,-0.724173
-0.730901,0.709236
-0.654316,-0.796464
-0.549722,0.726094
0.729825,0.742141
-0.792826,0.783492
-0.651327,0.771308
0.773769,-0.627031
-0.726068,-0.698935
0.742941,-0.669936
0.702792,-0.75587
0.692304,-0.668878
-0.780299,0.749834
-0.798927,0.721236
0.796334,0.646364
-0.756082,0.761078
0.745385,0.674974
-0.657235,-0.737945
0.684117,-0.641138
-0.688684,-0.781108
-0.670813,-0.709063
-0.735462,-0.602243
0.724501,0.717009
0.732197,0.683599
-0.727437,-0.708148
-0.694375,-0.788439
0.753088,0.665078
0.571826,0.747474
0.711065,0.674558
0.680072,-0.741633
0.633601,0.732036
-0.604881,-0.637595
-0.659203,-0.62744
0.719023,0.763916
-0.764258,0.684527
-0.679212,0.763714
0.71885,0.593134
0.712924,0.767718
-0.708181,0.73835
0.645023,0.72543
0.667179,-0.80538
0.735345,-0.71641
0.65689,-0.772063
0.733227,-0.665084
0.600506,-0.721168
0.641881,0.734124
0.821237,-0.715341
0.699163,-0.63121
-0.657969,0.77777
0.731103,0.727755
0.669908,0.718052
-0.574139,0.677645
-0.612222,-0.722813
0.657633,-0.683697
0.770925,0.628453
-0.717069,0.699733
0.731856,0.745135
0.774589,-0.570671
0.748293,0.664803
-0.643787,-0.647461
0.875538,-0.709225
-0.797964,-0.618767
0.602167,-0.674585
0.662371,-0.72713
0.649484,0.721157
0.713414,0.717688
-0.678069,-0.747955
-0.774487,-0.773405
-0.648228,-0.803619
0.732005,0.801736
0.661349,-0.753929
0.745174,-0.807261
-0.820644,-0.731006
0.584759,0.673927
-0.709331,0.716603
-0.79237,-0.609411
-0.65987,-0.801282
0.763819,-0.744855
0.702781,-0.759022
-0.765486,-0.728569
-0.653322,0.696663
-0.707414,0.582831
-0.715723,-0.674662
0.86018,0.685377
-0.799604,-0.755013
0.757787,-0.735104
-0.637997,-0.758683
-0.681766,-0.733606
-0.74379,0.689389
-0.654155,0.767556
-0.603223,0.672191
0.717634,0.831793
-0.804968,-0.71571
-0.841435,0.709822
0.727107,-0.72832
0.630808,0.653697
0.672855,0.679171
0.710843,-0.745925
-0.707517,-0.766842
-0.63089,-0.719067
-0.725881,-0.602172
0.702281,0.707846
0.63569,0.685647
0.747381,0.660516
0.698543,-0.689175
-0.708982,-0.72854
0.654544,-0.712197
-0.666943,-0.70681
0.725599,-0.69431
0.691018,0.746983
-0.782728,-0.719194
0.759504,-0.688442
-0.613753,0.666873
0.659646,-0.69794
0.687778,0.819363
0.667416,-0.757704
0.643721,0.633497
-0.746139,0.616904
-0.686682,-0.709256
-0.762911,-0.686939
-0.687073,-0.682282
-0.636943,0.701968
0.824044,0.674975
-0.695325,0.748735
-0.612193,-0.693402
-0.707296,-0.742083
0.607173,-0.647154
-0.727153,-0.708452
-0.661298,-0.729785
-0.682658,-0.614746
-0.719977,0.718464
-0.637914,-0.698561
-0.857183,0.737195
-0.71603,0.744858
-0.793999,0.771369
-0.765865,-0.633419
0.690866,-0.651517
-0.677975,-0.723422
0.704116,0.683982
0.680674,-0.680727
-0.653848,0.763698
-0.618401,-0.756983
0.664862,0.644569
0.811796,0.595558
0.665698,0.747201
0.690353,-0.626012
-0.689474,-0.626749
0.732202,0.820742
0.640035,0.738641
-0.695684,0.675872
0.72637,0.690864
0.670344,-0.698372
0.66782,-0.682228
0.727431,-0.681827
-0.750704,-0.742916
-0.73407,0.771882
0.704226,0.741832
0.634419,0.712365
-0.711128,0.799671
0.688095,0.642295
0.631884,0.731377
-0.825799,-0.630379
0.721822,-0.642619
-0.831633,0.72374
0.689843,0.628823
-0.728709,-0.665962
0.744049,-0.736132
-0.740484,0.733449
0.677781,-0.738312
0.717522,-0.715918
-0.755247,-0.706591
-0.777623,0.664079
-0.67936,-0.646029
-0.793873,0.679726
0.727036,-0.738674
-0.670427,-0.714854
0.789283,-0.793243
0.744595,0.67642
0.708822,-0.718933
-0.740796,0.689139
-0.762953,-0.688293
-0.735089,0.756521
-0.668477,0.647774
-0.754443,0.719255
-0.696207,0.726864
-0.774071,-0.722523
0.670103,-0.683195
0.79479,-0.727225
0.703797,0.74652
0.728885,-0.663239
0.671655,-0.625099
0.657191,-0.705141
0.691534,-0.707326
0.767867,0.583195
0.666383,0.667257
0.629484,0.757417
0.679346,0.598211
0.756147,0.755105
0.695809,0.707747
-0.64923,0.762078
0.627666,0.7526
0.642496,0.772885
-0.710911,0.807109
-0.617345,-0.70106
0.71627,-0.743659
0.818789,-0.706543
-0.756717,-0.702669
0.64603,0.54801
0.780945,0.629501
-0.673016,0.716862
-0.738824,-0.818315
0.811132,-0.612617
-0.775497,0.794576
-0.693571,0.671367
0.737272,0.687943
0.745805,0.762948
0.699577,0.683553
-0.695921,-0.685501
0.759474,0.720792
0.709013,0.711958
0.720492,0.736727
0.692079,0.715238
0.685586,-0.697011
0.744525,0.671159
-0.738915,-0.75046
0.730997,0.727879
-0.637722,0.771104
-0.735756,0.701048
-0.745161,0.63925
0.656291,0.717384
-0.715219,0.755004
0.664119,0.712204
-0.724572,0.79995
-0.701302,0.682476
-0.734615,0.68976
-0.68178,0.726326
-0.635673,0.758568
0.625565,0.763235
-0.685146,0.694998
-0.802622,0.706027
-0.777283,0.705134
0.645989,-0.668714
-0.740055,-0.615038
-0.7001,0.809671
0.694332,0.736276
0.80598,-0.650635
-0.761321,-0.77678
0.686965,-0.786828
0.691111,-0.636969
0.673204,-0.698766
0.661961,-0.811763
0.717203,-0.748819
0.812298,-0.662416
-0.715382,0.731567
-0.649093,0.713629
0.652248,-0.659432
-0.708876,0.609234
0.703705,0.734426
0.760207,0.560952
0.644705,0.736226
0.664616,0.70365
0.663292,0.727339
-0.729392,-0.674665
-0.703581,-0.666472
-0.776235,0.672315
0.661543,-0.740136
-0.654196,0.656334
0.742452,-0.694986
-0.7635,0.691176
-0.634325,0.781616
-0.711559,-0.733013
-0.705635,0.670318
0.737757,-0.737881
-0.761185,-0.63801
0.840449,-0.716858
-0.737196,-0.675886
